1017
953
995
973
973
1012
1003
1021
1015
1037
AAAAAAAAAAAAAAA
0,0
1,1011
2,927
3,980
4,985
5,942
6,1028
7,1037
8,1052
9,993
10,1044
AAAAAAAAAAA
9999
AAAAAAAAAAA
0,9941003
0,9727178
0,9849246
1,012333
0,9681398
1,01581
1,033898
1,030362
0,9783251
1,00675
