24471;<4. 1. 3>;1;1;56241;;;;;;
24472;<7. 1. 5>;1;1;27662;;;;;;
24473;<5. 1. 2>;0;0;;;;;;;
24474;<5. 5. 5>;1;1;78299;;;;;;
24475;<7. 2. 1>;3;3;32550;36175;41030;;;;
24476;<6. 1. 1>;1;1;65480;;;;;;
24477;<4. 1. 1>;0;0;;;;;;;
24478;<5. 3. 4>;0;0;;;;;;;
24479;<6. 1. 4>;0;0;;;;;;;
24480;<6. 3. 4>;2;2;47608;61938;;;;;
24481;<6. 2. 5>;2;2;32746;86454;;;;;
24482;<4. 3. 1>;0;0;;;;;;;
24483;<6. 1. 6>;1;1;71566;;;;;;
24484;<6. 4. 3>;0;0;;;;;;;
24485;<5. 2. 6>;0;0;;;;;;;
24486;<3. 2. 4>;1;1;32540;;;;;;
24487;<3. 1. 5>;3;3;51544;78479;99924;;;;
24488;<4. 1. 1>;2;2;13622;50328;;;;;
24489;<4. 3. 2>;3;3;52140;78779;82319;;;;
24490;<7. 3. 1>;0;0;;;;;;;
24491;<5. 2. 1>;5;5;20798;36405;38509;56695;93329;;
24492;<5. 4. 1>;1;1;85124;;;;;;
24493;<5. 1. 2>;3;3;31158;65270;98245;;;;
24494;<7. 3. 2>;3;3;3380;26291;32427;;;;
24495;<7. 4. 1>;0;0;;;;;;;
24496;<6. 6. 9>;2;2;23304;98611;;;;;
24497;<6. 4. 6>;0;0;;;;;;;
24498;<5. 1. 4>;2;2;28664;68068;;;;;
24499;<9. 4. 4>;0;0;;;;;;;
24500;<5. 1. 6>;1;1;41161;;;;;;
24501;<4. 2. 5>;1;1;99502;;;;;;
24502;<7. 4. 5>;3;3;48602;52986;74572;;;;
24503;<3. 2. 8>;1;1;60149;;;;;;
24504;<7. 1. 2>;1;1;84686;;;;;;
24505;<7. 1. 1>;0;0;;;;;;;
24506;<5. 2. 6>;2;2;40320;58743;;;;;
24507;<8. 2. 1>;2;2;60816;62053;;;;;
24508;<6. 3. 2>;1;1;50603;;;;;;
24509;<5. 3. 1>;2;2;12038;37548;;;;;
24510;<6. 1. 9>;0;0;;;;;;;
24511;<8. 2. 2>;2;2;7731;58160;;;;;
24512;<3. 1. 2>;2;2;44214;87678;;;;;
24513;<7. 2. 1>;1;1;85314;;;;;;
24514;<5. 4. 3>;0;0;;;;;;;
24515;<6. 1. 7>;0;0;;;;;;;
24516;<4. 2. 1>;2;2;2808;68465;;;;;
24517;<6. 1. 2>;1;1;24948;;;;;;
24518;<8. 1. 1>;0;0;;;;;;;
24519;<4. 1. 2>;4;4;5264;23732;64248;70614;;;
24520;<4. 3. 2>;0;0;;;;;;;
24521;<5. 4. 4>;2;2;64302;91920;;;;;
24522;<5. 2. 1>;2;2;89893;95820;;;;;
24523;<6. 3. 6>;1;1;53260;;;;;;
24524;<5. 2. 4>;0;0;;;;;;;
24525;<5. 2. 9>;1;1;41924;;;;;;
24526;<4. 1. 3>;0;0;;;;;;;
24527;<6. 2. 4>;3;3;8866;54970;60989;;;;
24528;<4. 1. 6>;1;1;21884;;;;;;
24529;<7. 1. 1>;0;0;;;;;;;
24530;<5. 2. 2>;1;1;39284;;;;;;
24531;<5. 3. 1>;1;1;47654;;;;;;
24532;<7. 1. 3>;1;1;3108;;;;;;
24533;<6. 1. 1>;1;1;89894;;;;;;
24534;<5. 1. 6>;0;0;;;;;;;
24535;<6. 2. 4>;2;2;32409;79813;;;;;
24536;<5. 2. 7>;1;1;88491;;;;;;
24537;<7. 2. 1>;2;2;15424;85533;;;;;
24538;<5. 1. 4>;1;1;86531;;;;;;
24539;<7. 3. 5>;2;2;5627;26911;;;;;
24540;<4. 3. 5>;2;2;45826;60787;;;;;
24541;<5. 3. 9>;1;1;28678;;;;;;
24542;<6. 2. 7>;2;2;36378;83871;;;;;
24543;<6. 1. 6>;2;2;18418;74182;;;;;
24544;<5. 1. 4>;3;3;65432;91068;91073;;;;
24545;<7. 1. 10>;1;1;299;;;;;;
24546;<2. 2. 1>;2;2;215;16801;;;;;
24547;<8. 2. 5>;2;2;54100;76135;;;;;
24548;<5. 2. 4>;0;0;;;;;;;
24549;<5. 5. 7>;0;0;;;;;;;
24550;<5. 2. 3>;0;0;;;;;;;
24551;<7. 3. 7>;2;2;77480;90270;;;;;
24552;<6. 5. 3>;3;3;18839;36461;41480;;;;
24553;<7. 2. 1>;0;0;;;;;;;
24554;<5. 3. 8>;0;0;;;;;;;
24555;<6. 6. 4>;2;2;57400;78574;;;;;
24556;<4. 2. 5>;2;2;60655;89196;;;;;
24557;<7. 4. 1>;2;2;12332;80109;;;;;
24558;<7. 2. 1>;0;0;;;;;;;
24559;<5. 3. 4>;0;0;;;;;;;
24560;<4. 2. 1>;1;1;25569;;;;;;
24561;<7. 5. 1>;4;4;20840;49870;74491;77039;;;
24562;<3. 4. 3>;2;2;26460;49851;;;;;
24563;<7. 3. 7>;1;1;40363;;;;;;
24564;<5. 1. 5>;0;0;;;;;;;
24565;<6. 3. 1>;0;0;;;;;;;
24566;<6. 5. 1>;2;2;32107;93143;;;;;
24567;<8. 2. 2>;0;0;;;;;;;
24568;<5. 2. 5>;1;1;54253;;;;;;
24569;<5. 1. 7>;1;1;89132;;;;;;
24570;<5. 4. 1>;0;0;;;;;;;
24571;<3. 1. 1>;2;2;8113;73488;;;;;
24572;<4. 2. 5>;2;2;3614;60535;;;;;
24573;<4. 3. 5>;0;0;;;;;;;
24574;<6. 2. 6>;1;1;80467;;;;;;
24575;<4. 2. 1>;3;3;7270;81584;99722;;;;
24576;<7. 1. 10>;2;2;16391;63561;;;;;
24577;<4. 1. 2>;2;2;59278;82442;;;;;
24578;<5. 2. 1>;1;1;26956;;;;;;
24579;<7. 3. 5>;0;0;;;;;;;
24580;<7. 1. 4>;1;1;32726;;;;;;
24581;<7. 4. 3>;1;1;47238;;;;;;
24582;<4. 4. 3>;2;2;73165;84826;;;;;
24583;<5. 1. 5>;1;1;81852;;;;;;
24584;<4. 2. 3>;1;1;67282;;;;;;
24585;<4. 5. 7>;0;0;;;;;;;
24586;<6. 3. 3>;1;1;72489;;;;;;
24587;<4. 4. 1>;0;0;;;;;;;
24588;<7. 5. 4>;1;1;81353;;;;;;
24589;<5. 3. 1>;1;1;68202;;;;;;
24590;<4. 5. 3>;0;0;;;;;;;
24591;<6. 1. 1>;1;1;51473;;;;;;
24592;<6. 1. 3>;2;2;4602;91204;;;;;
24593;<8. 1. 2>;1;1;61105;;;;;;
24594;<7. 2. 5>;1;1;55242;;;;;;
24595;<5. 2. 5>;1;1;88248;;;;;;
24596;<5. 1. 9>;1;1;68554;;;;;;
24597;<9. 1. 6>;1;1;37772;;;;;;
24598;<8. 2. 8>;2;2;21770;38475;;;;;
24599;<3. 3. 3>;1;1;76547;;;;;;
24600;<5. 5. 6>;1;1;3244;;;;;;
24601;<5. 2. 8>;0;0;;;;;;;
24602;<7. 1. 3>;1;1;20361;;;;;;
24603;<9. 3. 2>;1;1;20801;;;;;;
24604;<7. 3. 1>;3;3;13939;59776;73002;;;;
24605;<9. 2. 8>;2;2;9929;28377;;;;;
24606;<6. 1. 5>;2;2;10758;98083;;;;;
24607;<3. 1. 2>;0;0;;;;;;;
24608;<6. 2. 5>;1;1;13807;;;;;;
24609;<6. 2. 6>;4;4;30951;33944;80897;83698;;;
24610;<3. 3. 5>;0;0;;;;;;;
24611;<4. 2. 3>;0;0;;;;;;;
24612;<8. 2. 6>;1;1;66761;;;;;;
24613;<5. 2. 1>;2;2;20175;80388;;;;;
24614;<6. 5. 1>;2;2;43243;61774;;;;;
24615;<3. 2. 4>;0;0;;;;;;;
24616;<7. 3. 3>;1;1;61794;;;;;;
24617;<4. 1. 2>;1;1;47182;;;;;;
24618;<5. 1. 6>;2;2;4529;18084;;;;;
24619;<7. 1. 3>;2;2;46149;96252;;;;;
24620;<8. 2. 3>;1;1;32154;;;;;;
24621;<6. 2. 1>;1;1;60842;;;;;;
24622;<6. 1. 4>;3;3;8430;56996;83773;;;;
24623;<4. 2. 5>;2;2;1113;53973;;;;;
24624;<6. 1. 3>;1;1;66963;;;;;;
24625;<4. 3. 4>;1;1;55064;;;;;;
24626;<6. 3. 5>;1;1;28925;;;;;;
24627;<6. 1. 6>;2;2;22871;24777;;;;;
24628;<7. 2. 1>;0;0;;;;;;;
24629;<7. 2. 8>;2;2;45960;83795;;;;;
24630;<4. 1. 2>;1;1;9168;;;;;;
24631;<5. 2. 1>;4;4;14223;42775;54981;68142;;;
24632;<6. 1. 1>;1;1;20495;;;;;;
24633;<5. 4. 1>;2;2;3012;93310;;;;;
24634;<6. 3. 2>;1;1;4027;;;;;;
24635;<4. 1. 4>;0;0;;;;;;;
24636;<5. 3. 1>;2;2;6027;87717;;;;;
24637;<3. 1. 3>;2;2;21971;44338;;;;;
24638;<7. 3. 5>;1;1;51431;;;;;;
24639;<6. 1. 2>;1;1;83373;;;;;;
24640;<7. 2. 7>;2;2;21433;23917;;;;;
24641;<6. 1. 8>;0;0;;;;;;;
24642;<7. 1. 3>;0;0;;;;;;;
24643;<5. 3. 5>;1;1;47024;;;;;;
24644;<5. 1. 6>;2;2;8392;11181;;;;;
24645;<6. 2. 5>;0;0;;;;;;;
24646;<3. 3. 6>;2;2;12310;18474;;;;;
24647;<5. 1. 1>;1;1;98889;;;;;;
24648;<5. 3. 3>;0;0;;;;;;;
24649;<3. 2. 1>;2;2;33246;45484;;;;;
24650;<7. 1. 1>;1;1;65412;;;;;;
24651;<5. 2. 5>;0;0;;;;;;;
24652;<3. 5. 3>;2;2;20653;37710;;;;;
24653;<6. 3. 6>;2;2;8;45829;;;;;
24654;<7. 2. 6>;2;2;9878;50702;;;;;
24655;<6. 2. 3>;0;0;;;;;;;
24656;<6. 4. 3>;1;1;44212;;;;;;
24657;<6. 2. 4>;0;0;;;;;;;
24658;<5. 1. 5>;0;0;;;;;;;
24659;<3. 2. 5>;2;2;6166;22988;;;;;
24660;<7. 4. 5>;2;2;60148;97741;;;;;
24661;<7. 4. 8>;4;4;4056;29585;50251;53252;;;
24662;<4. 1. 1>;2;2;78431;84099;;;;;
24663;<6. 1. 4>;0;0;;;;;;;
24664;<4. 2. 3>;2;2;47921;73412;;;;;
24665;<5. 3. 2>;1;1;31153;;;;;;
24666;<5. 2. 4>;3;3;5112;31380;93469;;;;
24667;<4. 3. 1>;0;0;;;;;;;
24668;<7. 1. 7>;3;3;17408;67198;69644;;;;
24669;<5. 1. 5>;1;1;58585;;;;;;
24670;<4. 2. 1>;0;0;;;;;;;
24671;<6. 2. 1>;1;1;19246;;;;;;
24672;<6. 2. 4>;1;1;61186;;;;;;
24673;<4. 2. 2>;3;3;22805;59166;61782;;;;
24674;<4. 1. 4>;3;3;12448;22237;43581;;;;
24675;<8. 1. 1>;1;1;40457;;;;;;
24676;<6. 2. 8>;0;0;;;;;;;
24677;<6. 3. 7>;0;0;;;;;;;
24678;<7. 2. 3>;0;0;;;;;;;
24679;<4. 4. 1>;0;0;;;;;;;
24680;<4. 2. 4>;1;1;71494;;;;;;
24681;<5. 2. 6>;2;2;20637;77858;;;;;
24682;<7. 1. 6>;1;1;89424;;;;;;
24683;<4. 3. 1>;1;1;21190;;;;;;
24684;<4. 3. 1>;0;0;;;;;;;
24685;<3. 1. 1>;1;1;4490;;;;;;
24686;<4. 2. 4>;0;0;;;;;;;
24687;<6. 3. 10>;4;4;31232;51637;60244;98311;;;
24688;<4. 3. 1>;0;0;;;;;;;
24689;<6. 2. 7>;1;1;97847;;;;;;
24690;<5. 1. 6>;1;1;20432;;;;;;
24691;<6. 3. 1>;2;2;1858;21878;;;;;
24692;<6. 4. 1>;0;0;;;;;;;
24693;<5. 1. 1>;0;0;;;;;;;
24694;<4. 1. 1>;0;0;;;;;;;
24695;<5. 1. 2>;1;1;45516;;;;;;
24696;<7. 1. 7>;1;1;14550;;;;;;
24697;<4. 4. 1>;0;0;;;;;;;
24698;<6. 2. 4>;0;0;;;;;;;
24699;<5. 4. 3>;1;1;26235;;;;;;
24700;<6. 1. 2>;0;0;;;;;;;
24701;<5. 3. 8>;1;1;98500;;;;;;
24702;<6. 2. 1>;1;1;6335;;;;;;
24703;<4. 3. 3>;0;0;;;;;;;
24704;<4. 3. 1>;1;1;61948;;;;;;
24705;<6. 1. 1>;1;1;66395;;;;;;
24706;<6. 3. 6>;0;0;;;;;;;
24707;<4. 1. 5>;1;1;26779;;;;;;
24708;<4. 3. 6>;1;1;57849;;;;;;
24709;<4. 2. 2>;2;2;23241;53377;;;;;
24710;<7. 4. 5>;0;0;;;;;;;
24711;<3. 1. 4>;0;0;;;;;;;
24712;<5. 3. 1>;1;1;63711;;;;;;
24713;<6. 2. 3>;0;0;;;;;;;
24714;<6. 4. 3>;3;3;2634;30799;36340;;;;
24715;<5. 4. 6>;1;1;30111;;;;;;
24716;<5. 2. 1>;0;0;;;;;;;
24717;<6. 1. 5>;3;3;40451;46749;56729;;;;
24718;<5. 2. 3>;2;2;17056;40732;;;;;
24719;<4. 1. 9>;0;0;;;;;;;
24720;<7. 1. 7>;1;1;63049;;;;;;
24721;<5. 1. 1>;1;1;72253;;;;;;
24722;<5. 2. 4>;0;0;;;;;;;
24723;<5. 2. 4>;0;0;;;;;;;
24724;<4. 1. 4>;0;0;;;;;;;
24725;<3. 1. 2>;1;1;80417;;;;;;
24726;<5. 1. 4>;3;3;4259;11036;70001;;;;
24727;<4. 1. 1>;0;0;;;;;;;
24728;<4. 2. 5>;2;2;48141;65765;;;;;
24729;<4. 3. 1>;3;3;3854;18349;27111;;;;
24730;<4. 1. 8>;2;2;10895;66364;;;;;
24731;<3. 1. 8>;0;0;;;;;;;
24732;<6. 2. 6>;1;1;73237;;;;;;
24733;<7. 1. 8>;1;1;46329;;;;;;
24734;<6. 1. 3>;0;0;;;;;;;
24735;<7. 1. 3>;2;2;19820;31298;;;;;
24736;<5. 3. 4>;1;1;58707;;;;;;
24737;<7. 3. 2>;1;1;15484;;;;;;
24738;<5. 1. 9>;1;1;52270;;;;;;
24739;<6. 3. 5>;0;0;;;;;;;
24740;<6. 3. 8>;0;0;;;;;;;
24741;<7. 1. 1>;0;0;;;;;;;
24742;<5. 2. 7>;0;0;;;;;;;
24743;<7. 5. 3>;0;0;;;;;;;
24744;<3. 2. 5>;3;3;25603;49663;51303;;;;
24745;<4. 3. 5>;1;1;48542;;;;;;
24746;<4. 1. 4>;3;3;34356;79768;85017;;;;
24747;<6. 3. 10>;0;0;;;;;;;
24748;<5. 1. 4>;0;0;;;;;;;
24749;<6. 3. 6>;0;0;;;;;;;
24750;<4. 3. 1>;3;3;25637;62465;89756;;;;
24751;<6. 3. 10>;0;0;;;;;;;
24752;<5. 2. 7>;0;0;;;;;;;
24753;<4. 2. 1>;0;0;;;;;;;
24754;<6. 1. 1>;1;1;48145;;;;;;
24755;<8. 1. 2>;1;1;67724;;;;;;
24756;<4. 3. 1>;3;3;14948;19901;94104;;;;
24757;<7. 1. 3>;0;0;;;;;;;
24758;<5. 3. 1>;1;1;28402;;;;;;
24759;<3. 4. 5>;0;0;;;;;;;
24760;<5. 2. 8>;0;0;;;;;;;
24761;<4. 3. 1>;2;2;55541;77006;;;;;
24762;<6. 1. 7>;2;2;29097;76209;;;;;
24763;<7. 2. 7>;3;3;33518;78065;86311;;;;
24764;<4. 2. 5>;1;1;19226;;;;;;
24765;<4. 2. 1>;2;2;16400;82577;;;;;
24766;<6. 1. 3>;0;0;;;;;;;
24767;<6. 2. 1>;1;1;70512;;;;;;
24768;<5. 1. 4>;0;0;;;;;;;
24769;<2. 1. 6>;2;2;12612;22484;;;;;
24770;<4. 3. 10>;1;1;64669;;;;;;
24771;<6. 1. 1>;1;1;73656;;;;;;
24772;<6. 3. 6>;1;1;81329;;;;;;
24773;<5. 2. 1>;0;0;;;;;;;
24774;<2. 5. 5>;2;2;3662;87394;;;;;
24775;<6. 1. 1>;1;1;85312;;;;;;
24776;<6. 1. 1>;2;2;40740;63708;;;;;
24777;<4. 1. 2>;1;1;8784;;;;;;
24778;<7. 1. 4>;1;1;31076;;;;;;
24779;<6. 4. 3>;1;1;47827;;;;;;
24780;<7. 5. 9>;1;1;75268;;;;;;
24781;<5. 2. 1>;1;1;93357;;;;;;
24782;<7. 1. 8>;1;1;18242;;;;;;
24783;<4. 1. 2>;0;0;;;;;;;
24784;<6. 1. 7>;2;2;79457;99581;;;;;
24785;<4. 3. 8>;0;0;;;;;;;
24786;<7. 3. 5>;1;1;36275;;;;;;
24787;<6. 2. 5>;1;1;37281;;;;;;
24788;<4. 3. 2>;0;0;;;;;;;
24789;<7. 3. 1>;3;3;34788;61606;74901;;;;
24790;<4. 1. 3>;1;1;69746;;;;;;
24791;<5. 2. 5>;0;0;;;;;;;
24792;<8. 2. 1>;0;0;;;;;;;
24793;<3. 2. 5>;0;0;;;;;;;
24794;<5. 1. 4>;0;0;;;;;;;
24795;<2. 2. 3>;1;1;42831;;;;;;
24796;<7. 4. 1>;2;2;12298;29008;;;;;
24797;<3. 2. 3>;1;1;25903;;;;;;
24798;<6. 2. 9>;0;0;;;;;;;
24799;<5. 2. 2>;1;1;45034;;;;;;
24800;<6. 2. 1>;0;0;;;;;;;
24801;<7. 2. 3>;0;0;;;;;;;
24802;<5. 4. 9>;0;0;;;;;;;
24803;<6. 2. 2>;0;0;;;;;;;
24804;<6. 1. 2>;0;0;;;;;;;
24805;<8. 2. 4>;0;0;;;;;;;
24806;<7. 1. 4>;0;0;;;;;;;
24807;<3. 1. 1>;1;1;4030;;;;;;
24808;<6. 3. 5>;0;0;;;;;;;
24809;<7. 2. 1>;1;1;30935;;;;;;
24810;<6. 3. 3>;0;0;;;;;;;
24811;<4. 3. 4>;1;1;79835;;;;;;
24812;<5. 2. 3>;0;0;;;;;;;
24813;<5. 1. 1>;1;1;11721;;;;;;
24814;<4. 1. 6>;2;2;58433;66959;;;;;
24815;<5. 1. 3>;1;1;7342;;;;;;
24816;<6. 2. 6>;3;3;3797;51393;58327;;;;
24817;<6. 5. 3>;3;3;18930;27114;92303;;;;
24818;<6. 2. 7>;0;0;;;;;;;
24819;<6. 1. 2>;0;0;;;;;;;
24820;<5. 1. 3>;0;0;;;;;;;
24821;<5. 3. 3>;0;0;;;;;;;
24822;<3. 1. 6>;3;3;3372;8566;55317;;;;
24823;<7. 1. 2>;0;0;;;;;;;
24824;<4. 2. 2>;0;0;;;;;;;
24825;<6. 2. 1>;0;0;;;;;;;
24826;<6. 2. 7>;0;0;;;;;;;
24827;<7. 1. 1>;1;1;72351;;;;;;
24828;<5. 3. 3>;1;1;24240;;;;;;
24829;<3. 3. 1>;0;0;;;;;;;
24830;<5. 1. 1>;1;1;17500;;;;;;
24831;<6. 2. 7>;4;4;4501;15054;48875;79673;;;
24832;<4. 1. 6>;3;3;12846;67968;93154;;;;
24833;<5. 2. 7>;0;0;;;;;;;
24834;<5. 1. 1>;1;1;28239;;;;;;
24835;<4. 2. 6>;1;1;72199;;;;;;
24836;<6. 1. 2>;0;0;;;;;;;
24837;<5. 3. 10>;1;1;67569;;;;;;
24838;<4. 1. 7>;2;2;10022;50708;;;;;
24839;<5. 2. 7>;1;1;30054;;;;;;
24840;<6. 1. 1>;0;0;;;;;;;
24841;<10. 5. 1>;3;3;63703;67764;76505;;;;
24842;<7. 2. 1>;1;1;2282;;;;;;
24843;<5. 1. 7>;1;1;55587;;;;;;
24844;<8. 1. 7>;1;1;92753;;;;;;
24845;<7. 2. 7>;0;0;;;;;;;
24846;<7. 1. 1>;0;0;;;;;;;
24847;<6. 1. 1>;0;0;;;;;;;
24848;<6. 1. 5>;0;0;;;;;;;
24849;<5. 2. 4>;3;3;22838;23867;85384;;;;
24850;<5. 3. 5>;2;2;70813;89473;;;;;
24851;<4. 3. 3>;1;1;6600;;;;;;
24852;<6. 3. 2>;0;0;;;;;;;
24853;<5. 2. 1>;2;2;32302;55612;;;;;
24854;<6. 1. 6>;2;2;77898;78426;;;;;
24855;<5. 1. 8>;0;0;;;;;;;
24856;<3. 2. 6>;2;2;36359;58515;;;;;
24857;<7. 2. 6>;0;0;;;;;;;
24858;<4. 1. 5>;1;1;40747;;;;;;
24859;<5. 1. 3>;1;1;8769;;;;;;
24860;<6. 1. 5>;0;0;;;;;;;
24861;<5. 3. 1>;0;0;;;;;;;
24862;<5. 2. 1>;1;1;13229;;;;;;
24863;<7. 2. 5>;0;0;;;;;;;
24864;<5. 1. 3>;0;0;;;;;;;
24865;<3. 2. 7>;0;0;;;;;;;
24866;<6. 1. 3>;1;1;10367;;;;;;
24867;<5. 2. 1>;1;1;24553;;;;;;
24868;<5. 2. 2>;0;0;;;;;;;
24869;<7. 3. 6>;1;1;81244;;;;;;
24870;<6. 1. 4>;1;1;54205;;;;;;
24871;<6. 1. 3>;1;1;35625;;;;;;
24872;<8. 2. 1>;0;0;;;;;;;
24873;<7. 1. 1>;1;1;97617;;;;;;
24874;<6. 3. 3>;1;1;5249;;;;;;
24875;<7. 2. 2>;1;1;44405;;;;;;
24876;<5. 3. 1>;0;0;;;;;;;
24877;<6. 3. 5>;0;0;;;;;;;
24878;<5. 2. 7>;1;1;32947;;;;;;
24879;<6. 3. 6>;0;0;;;;;;;
24880;<6. 4. 6>;1;1;597;;;;;;
24881;<5. 2. 5>;1;1;80193;;;;;;
24882;<4. 4. 6>;1;1;4488;;;;;;
24883;<7. 3. 6>;1;1;47902;;;;;;
24884;<7. 3. 8>;1;1;32945;;;;;;
24885;<5. 4. 4>;0;0;;;;;;;
24886;<6. 3. 5>;1;1;11188;;;;;;
24887;<7. 4. 1>;3;3;27138;72839;73041;;;;
24888;<4. 1. 6>;0;0;;;;;;;
24889;<2. 6. 3>;1;1;88692;;;;;;
24890;<2. 3. 1>;0;0;;;;;;;
24891;<6. 1. 1>;1;1;49449;;;;;;
24892;<8. 3. 6>;1;1;45493;;;;;;
24893;<6. 3. 4>;1;1;90908;;;;;;
24894;<4. 4. 5>;0;0;;;;;;;
24895;<7. 2. 3>;2;2;41880;81180;;;;;
24896;<4. 3. 2>;2;2;29764;32472;;;;;
24897;<8. 1. 4>;2;2;19709;64060;;;;;
24898;<7. 2. 9>;0;0;;;;;;;
24899;<7. 2. 1>;0;0;;;;;;;
24900;<4. 4. 9>;2;2;49157;75639;;;;;
24901;<9. 3. 2>;0;0;;;;;;;
24902;<4. 1. 5>;0;0;;;;;;;
24903;<9. 3. 3>;0;0;;;;;;;
24904;<9. 4. 5>;0;0;;;;;;;
24905;<5. 2. 7>;1;1;71652;;;;;;
24906;<5. 1. 8>;0;0;;;;;;;
24907;<3. 1. 6>;2;2;43949;61620;;;;;
24908;<7. 3. 7>;0;0;;;;;;;
24909;<3. 3. 1>;1;1;95427;;;;;;
24910;<6. 1. 5>;0;0;;;;;;;
24911;<8. 3. 1>;2;2;8528;74809;;;;;
24912;<5. 3. 8>;2;2;81286;90365;;;;;
24913;<6. 2. 3>;1;1;51438;;;;;;
24914;<3. 2. 9>;1;1;62381;;;;;;
24915;<6. 4. 3>;0;0;;;;;;;
24916;<5. 2. 7>;1;1;47625;;;;;;
24917;<5. 1. 5>;2;2;6647;36326;;;;;
24918;<4. 3. 4>;2;2;24640;75552;;;;;
24919;<6. 1. 1>;1;1;58037;;;;;;
24920;<5. 3. 4>;1;1;96917;;;;;;
24921;<5. 2. 1>;1;1;53344;;;;;;
24922;<6. 2. 3>;0;0;;;;;;;
24923;<6. 1. 8>;0;0;;;;;;;
24924;<5. 4. 3>;1;1;73076;;;;;;
24925;<6. 2. 3>;3;3;4821;79184;84723;;;;
24926;<7. 1. 7>;2;2;38487;45903;;;;;
24927;<8. 2. 1>;0;0;;;;;;;
24928;<6. 3. 3>;0;0;;;;;;;
24929;<7. 4. 3>;2;2;35535;40076;;;;;
24930;<5. 4. 6>;1;1;16643;;;;;;
24931;<5. 2. 1>;0;0;;;;;;;
24932;<7. 2. 2>;1;1;87880;;;;;;
24933;<5. 2. 2>;0;0;;;;;;;
24934;<7. 4. 8>;1;1;8077;;;;;;
24935;<5. 1. 1>;0;0;;;;;;;
24936;<6. 4. 2>;0;0;;;;;;;
24937;<3. 4. 1>;1;1;88283;;;;;;
24938;<3. 2. 2>;0;0;;;;;;;
24939;<6. 4. 7>;2;2;3340;74171;;;;;
24940;<7. 4. 4>;1;1;18493;;;;;;
24941;<5. 2. 1>;1;1;85527;;;;;;
24942;<5. 1. 5>;0;0;;;;;;;
24943;<5. 3. 5>;3;3;12772;55297;55472;;;;
24944;<5. 1. 3>;1;1;651;;;;;;
24945;<4. 2. 2>;1;1;13235;;;;;;
24946;<4. 2. 7>;1;1;67194;;;;;;
24947;<5. 4. 7>;2;2;2220;53622;;;;;
24948;<2. 5. 5>;1;1;32855;;;;;;
24949;<8. 1. 5>;1;1;62317;;;;;;
24950;<6. 1. 6>;1;1;63014;;;;;;
24951;<8. 2. 5>;0;0;;;;;;;
24952;<5. 2. 1>;0;0;;;;;;;
24953;<7. 2. 4>;0;0;;;;;;;
24954;<5. 1. 3>;0;0;;;;;;;
24955;<5. 4. 3>;1;1;19612;;;;;;
24956;<6. 5. 4>;1;1;58450;;;;;;
24957;<3. 1. 2>;2;2;38482;98728;;;;;
24958;<4. 4. 1>;1;1;4107;;;;;;
24959;<5. 1. 1>;2;2;32058;67576;;;;;
24960;<5. 1. 4>;3;3;46977;68938;81951;;;;
24961;<5. 2. 5>;1;1;64800;;;;;;
24962;<7. 4. 6>;1;1;77710;;;;;;
24963;<7. 3. 1>;1;1;89258;;;;;;
24964;<7. 2. 2>;0;0;;;;;;;
24965;<5. 1. 4>;0;0;;;;;;;
24966;<6. 2. 5>;1;1;8179;;;;;;
24967;<9. 3. 1>;0;0;;;;;;;
24968;<4. 1. 1>;1;1;35865;;;;;;
24969;<2. 3. 1>;2;2;76133;94110;;;;;
24970;<4. 1. 4>;1;1;81452;;;;;;
24971;<8. 1. 5>;1;1;41245;;;;;;
24972;<9. 1. 4>;3;3;21733;48813;97390;;;;
24973;<5. 4. 7>;0;0;;;;;;;
24974;<6. 7. 6>;0;0;;;;;;;
24975;<6. 1. 4>;2;2;14712;97147;;;;;
24976;<7. 3. 4>;1;1;29519;;;;;;
24977;<7. 1. 3>;1;1;53912;;;;;;
24978;<8. 1. 1>;2;2;1852;53711;;;;;
24979;<4. 2. 4>;0;0;;;;;;;
24980;<6. 1. 1>;0;0;;;;;;;
24981;<3. 4. 7>;0;0;;;;;;;
24982;<7. 1. 7>;3;3;24421;75610;79726;;;;
24983;<4. 1. 1>;2;2;8178;71827;;;;;
24984;<5. 3. 7>;2;2;20041;50205;;;;;
24985;<5. 3. 1>;0;0;;;;;;;
24986;<3. 2. 1>;0;0;;;;;;;
24987;<4. 5. 1>;3;3;9454;89917;96001;;;;
24988;<8. 1. 1>;2;2;18391;21553;;;;;
24989;<5. 4. 1>;0;0;;;;;;;
24990;<5. 4. 1>;0;0;;;;;;;
24991;<3. 1. 8>;3;3;1443;7253;16127;;;;
24992;<5. 1. 5>;1;1;78390;;;;;;
24993;<4. 1. 1>;0;0;;;;;;;
24994;<5. 1. 5>;1;1;84999;;;;;;
24995;<6. 2. 1>;0;0;;;;;;;
24996;<5. 2. 8>;0;0;;;;;;;
24997;<5. 3. 5>;3;3;10270;74159;98796;;;;
24998;<9. 4. 2>;1;1;35443;;;;;;
24999;<7. 4. 10>;1;1;5465;;;;;;
25000;<7. 2. 7>;1;1;909;;;;;;
25001;<7. 3. 7>;1;1;5174;;;;;;
25002;<7. 2. 3>;0;0;;;;;;;
25003;<9. 1. 8>;1;1;51499;;;;;;
25004;<6. 1. 7>;1;1;28630;;;;;;
25005;<6. 3. 3>;3;3;40006;64366;93605;;;;
25006;<6. 2. 6>;2;2;57051;66051;;;;;
25007;<6. 1. 1>;1;1;61011;;;;;;
