133;<8. 6. 8>;1;2;833;6888;
134;<3. 9. 2>;0;13;987;2386;2567;2777;3273;4093;4755;5137;5616;5876;7626;8079;8421;
135;<10. 1. 5>;0;7;911;1685;1844;5142;6332;8616;9069;
136;<10. 8. 2>;3;6;591;4624;5698;6162;6173;8422;
137;<3. 5. 9>;1;8;1741;6454;6590;6829;7216;7658;7945;9493;
138;<2. 5. 9>;0;7;527;1096;2739;6408;7719;7869;8757;
139;<10. 8. 8>;3;5;1053;4105;5849;7492;7868;
140;<4. 1. 3>;0;6;2567;5834;6977;8411;9250;9615;
141;<8. 6. 3>;0;11;981;1383;1677;1707;2086;4944;6181;7203;7719;7839;8402;
142;<5. 3. 9>;1;8;2540;2554;5879;6136;6141;7535;9677;9890;
143;<7. 6. 10>;5;10;244;864;2511;2785;3554;5985;7721;7840;8120;8561;
144;<10. 4. 1>;0;10;696;3482;3895;4015;4614;4810;5984;7961;8016;9165;
145;<4. 7. 3>;1;3;6531;6707;8724;
146;<9. 7. 10>;3;3;1998;7334;9264;
147;<5. 10. 4>;2;5;1566;1849;4987;8175;8316;
148;<5. 3. 2>;0;7;3411;4135;5000;5753;7050;7612;7633;
149;<2. 2. 9>;0;10;182;2162;2385;2614;4585;6562;7071;8044;8809;9825;
150;<7. 7. 3>;0;5;2872;3745;7484;7797;9123;
151;<10. 10. 6>;6;8;227;2575;3459;4427;5497;5515;7926;8302;
152;<5. 8. 10>;7;10;481;507;567;2927;3786;4666;5549;7584;7675;9639;
153;<4. 1. 1>;0;6;30;1080;2502;3314;5776;8170;
154;<5. 1. 9>;0;7;1908;3362;4131;4776;7475;7595;8330;
155;<4. 1. 7>;0;7;3075;4272;5765;6390;6663;8212;9091;
156;<3. 6. 6>;0;6;3899;4732;6264;6716;7001;8434;
157;<5. 10. 6>;2;7;3197;4433;6928;7219;7502;8420;8425;
158;<6. 3. 5>;0;4;971;2468;6070;8101;
159;<10. 8. 4>;6;14;352;446;736;1072;1376;1970;2746;3928;4017;4757;5170;5513;6859;8444;
160;<7. 3. 7>;0;6;358;1527;2414;7254;8730;9694;
161;<6. 5. 2>;0;2;7353;9796;
162;<2. 3. 7>;0;5;1272;5478;6234;6538;8661;
163;<9. 3. 10>;2;10;1467;4050;4421;5386;6770;6971;7082;7125;7486;8363;
164;<9. 3. 2>;0;5;1343;1946;5038;5181;9148;
165;<7. 9. 8>;6;7;941;1802;4623;6060;7893;9011;9014;
166;<9. 3. 9>;1;6;67;98;2758;6452;7907;9156;
167;<5. 7. 4>;0;8;1;1241;2340;3254;5174;5510;7709;9943;
168;<10. 8. 8>;6;7;192;905;5052;5175;8307;9652;9746;
169;<3. 1. 9>;0;5;1222;1901;8492;8548;8825;
170;<4. 10. 7>;2;7;65;1349;2333;3009;5331;8715;9219;
171;<1. 2. 7>;0;7;1318;3595;5123;5311;5761;5843;7143;
172;<6. 8. 8>;4;5;1591;3706;5102;6990;7730;
173;<2. 1. 10>;0;10;1657;3200;3595;3681;3767;6569;6943;6968;7358;7613;
174;<3. 10. 9>;6;11;680;1122;2971;3732;4026;5491;5535;5861;8355;8796;9699;
175;<8. 8. 4>;0;4;887;1325;3566;9350;
176;<6. 1. 3>;0;10;794;860;2549;3394;3410;3939;4908;5349;8859;9906;
177;<3. 2. 1>;0;10;250;1311;2679;2907;2964;3755;4168;4179;7289;9543;
178;<9. 7. 8>;4;7;201;2502;3001;6080;6149;8962;9110;
179;<2. 9. 3>;0;8;361;3699;4489;5454;6588;7360;7447;9271;
180;<10. 4. 1>;1;8;18;248;1433;4108;4674;6948;8067;9056;
181;<1. 7. 1>;0;10;45;1639;2650;3290;3690;4713;6020;6113;7018;8801;
182;<9. 8. 6>;2;7;1441;1976;2091;3870;5595;5912;7800;
183;<1. 6. 5>;0;5;11;4663;5443;7487;7635;
184;<2. 1. 10>;0;5;1542;2799;3580;8623;9838;
185;<8. 10. 4>;5;13;512;627;1096;2144;3091;3995;4183;5047;5108;5446;5624;6217;7560;
186;<10. 7. 9>;7;7;1214;3676;3679;3948;6628;7662;8193;
187;<1. 7. 6>;0;4;2001;2556;8559;8831;
188;<8. 7. 8>;6;8;3564;3861;4640;5309;6158;6592;8016;8282;
189;<7. 1. 2>;0;6;1521;2127;3433;7131;8358;9823;
190;<8. 3. 1>;0;6;4338;4568;6377;6437;7755;7924;
191;<10. 6. 5>;3;13;528;2094;2620;3224;3775;5298;6332;6687;6885;7401;8209;8504;9242;
192;<4. 5. 6>;0;5;449;3352;3742;5248;7339;
193;<4. 6. 9>;1;5;591;2334;2403;5453;9915;
194;<7. 8. 8>;1;6;1179;2989;5542;6072;7434;7922;
195;<4. 5. 8>;0;5;2699;3108;3523;6290;8636;
196;<2. 4. 3>;0;5;1372;5185;5660;7626;9371;
197;<7. 7. 10>;6;12;801;1216;3231;4837;5552;7366;7693;8094;8217;8907;8989;9148;
198;<7. 3. 4>;0;9;1432;1549;2894;3059;3110;4205;8550;9057;9558;
199;<9. 7. 4>;2;10;2084;2845;4212;4464;4720;5059;7594;7882;7942;9827;
200;<10. 8. 9>;5;7;1180;2361;2795;3989;4156;5848;9466;
201;<3. 6. 2>;0;7;1637;4802;6480;7196;7274;7814;7982;
202;<2. 9. 3>;0;6;1665;2616;5571;6150;6721;9814;
203;<3. 5. 1>;0;4;1164;8333;9331;9342;
204;<7. 10. 1>;4;11;808;886;1429;1770;5917;6156;6682;7623;7722;8115;9596;
205;<9. 1. 1>;0;5;735;3555;7305;7898;9636;
206;<7. 3. 8>;0;4;889;3174;3241;4795;
207;<9. 1. 5>;0;6;154;2391;2807;5905;7364;7969;
208;<4. 9. 6>;2;9;537;1322;1937;2266;5848;6493;6720;7302;8781;
209;<7. 2. 7>;0;6;3466;3536;4296;5075;5633;8557;
210;<8. 3. 2>;0;9;659;1100;1104;3420;4252;6827;9144;9622;9924;
211;<3. 3. 5>;0;5;3586;7095;7578;7972;8036;
212;<9. 7. 2>;0;7;1817;2197;2450;4799;5883;8505;9114;
213;<3. 5. 2>;0;4;1400;2154;4777;6799;
214;<2. 1. 1>;0;5;235;522;835;2073;6399;
215;<9. 4. 8>;2;6;2346;3490;4858;5076;5616;9086;
216;<7. 2. 3>;0;11;925;1813;3712;4175;5216;6378;6749;7343;7696;8902;9778;
217;<5. 6. 9>;2;9;1624;1857;3306;4893;7179;7585;7870;9327;9704;
218;<9. 10. 4>;8;8;252;2408;2496;5190;6000;8000;8152;9948;
219;<2. 5. 3>;0;5;1713;6312;7713;8115;8588;
220;<4. 4. 10>;2;9;1525;2552;3091;3721;4469;8071;8269;8579;9304;
221;<3. 9. 8>;2;10;2395;2549;2570;3673;4000;4546;5363;6509;6679;7449;
222;<6. 2. 2>;0;10;1147;2122;6320;6321;6914;7675;7763;8030;8485;9552;
223;<4. 4. 1>;0;5;1066;2179;3403;8103;8501;
224;<7. 10. 4>;2;5;1626;6091;8869;9589;9986;
225;<2. 10. 2>;0;7;853;855;2607;3278;4991;5075;9298;
226;<1. 7. 1>;0;9;1227;1816;1952;2337;2695;3888;7670;8108;9753;
227;<3. 2. 5>;0;11;165;172;1617;4126;5401;6616;7062;7511;8565;8952;9666;
228;<10. 10. 1>;3;6;3513;4319;6431;8197;8495;8604;
229;<9. 5. 2>;0;8;406;434;651;1989;5810;6632;9188;9191;
230;<3. 10. 1>;1;7;325;815;1742;2054;7463;9069;9378;
231;<8. 10. 3>;2;6;1985;3673;4543;6315;9139;9687;
232;<8. 9. 4>;1;6;1363;2526;3447;4446;6160;9407;
233;<1. 2. 4>;0;7;956;3513;4851;7450;8626;8923;9689;
234;<3. 9. 7>;3;7;2335;3264;7089;7420;8123;8274;8946;
235;<3. 4. 5>;0;1;5673;
236;<10. 8. 2>;4;10;280;1488;1991;2184;3869;4308;6777;7026;8146;9038;
237;<6. 9. 9>;2;5;1302;3705;4589;7435;9223;
238;<9. 7. 1>;0;14;441;769;817;2390;4406;4631;6727;6889;7003;7044;7048;7085;8292;9519;
239;<2. 7. 10>;0;12;1170;2487;3322;3400;4915;4925;5029;5430;5475;7239;9317;9382;
240;<6. 9. 6>;0;5;70;381;2040;3342;9754;
241;<4. 3. 4>;0;4;1446;2270;4309;7722;
242;<1. 8. 8>;1;9;583;1716;2265;4860;5676;5923;6385;6666;6887;
243;<7. 5. 7>;0;2;5238;7892;
244;<1. 2. 3>;0;8;2140;2757;4180;5133;5384;6184;9478;9544;
245;<10. 3. 10>;1;8;1132;1364;1464;1467;5487;6088;7335;9141;
246;<5. 7. 1>;0;10;3100;5286;5778;6037;6241;6651;6726;7495;8409;8895;
247;<9. 3. 7>;4;8;1213;2052;2127;4604;6425;7807;8009;8704;
248;<5. 10. 8>;3;5;5000;6196;6433;8895;9094;
249;<1. 1. 6>;0;7;2255;3901;4298;4736;5684;7309;7722;
250;<5. 8. 2>;0;9;1130;1135;1196;1815;2803;6851;6972;9226;9920;
251;<9. 6. 9>;3;8;2390;5534;6072;6150;6588;7483;7602;9088;
252;<10. 7. 1>;0;6;1911;4077;6017;7439;8036;9093;
253;<4. 3. 8>;0;7;4225;4587;4644;5062;5757;6805;8139;
254;<7. 6. 2>;1;5;520;5280;5402;8095;8594;
255;<5. 5. 10>;0;5;1096;2377;4985;7453;9011;
256;<5. 9. 3>;1;7;2431;2661;3592;5107;5990;8455;8782;
257;<4. 5. 6>;0;7;80;162;1782;4098;5408;9001;9992;
258;<6. 4. 9>;0;5;609;892;3527;5492;7572;
259;<10. 7. 2>;0;7;312;771;6513;7340;7420;8453;9089;
260;<2. 2. 3>;0;7;408;2448;2963;4734;5890;7701;9251;
261;<4. 5. 4>;0;7;1253;1726;3065;3553;6098;7180;7279;
262;<2. 6. 4>;0;7;2306;2664;3589;3738;5308;5580;6640;
263;<2. 1. 3>;0;6;4726;4885;5203;5432;5965;7910;
264;<2. 2. 1>;0;10;2091;2554;2835;3649;5596;5887;6346;7019;7601;9374;
265;<4. 4. 10>;1;5;993;1393;6884;7013;9856;
266;<9. 6. 6>;0;5;960;1109;3099;6997;7001;
267;<2. 9. 7>;0;8;1320;1577;3109;4508;4639;5746;6288;9713;
268;<2. 1. 10>;0;6;697;1525;2674;6484;6651;6821;
269;<4. 3. 4>;0;4;412;1212;3270;6301;
270;<2. 5. 2>;0;5;4128;6017;6255;7706;8755;
271;<6. 7. 5>;0;8;4922;4979;5903;8174;8493;8985;9084;9919;
272;<4. 4. 5>;0;6;108;3021;3273;3361;6790;9406;
273;<4. 10. 6>;2;8;543;5041;5526;6691;8504;8684;9264;9358;
274;<3. 3. 10>;0;11;137;957;1834;3102;3196;3232;4300;5110;5598;7199;7904;
275;<4. 6. 10>;2;10;2740;3522;3585;4434;6087;6203;8510;8822;9042;9742;
276;<4. 5. 7>;0;7;184;4230;5623;6474;7222;7436;8238;
277;<10. 9. 2>;3;9;1082;1595;2903;3979;4758;4813;8154;8516;8758;
278;<5. 7. 2>;0;5;3673;4389;4783;5688;8875;
279;<4. 5. 9>;0;8;2183;2684;3260;5761;7491;7868;8750;9371;
280;<9. 6. 1>;0;2;5771;9206;
281;<6. 10. 4>;2;5;5728;6576;7589;8888;9812;
282;<4. 9. 7>;1;11;626;865;964;1650;1655;4070;5704;6910;7253;7757;8248;
283;<9. 8. 3>;1;6;2138;2147;2563;2609;9373;9768;
284;<10. 8. 5>;1;4;3074;5813;6673;9077;
285;<4. 2. 6>;0;4;136;2950;6508;9659;
286;<8. 8. 5>;1;4;1273;2117;7119;7573;
287;<7. 2. 4>;0;7;4202;4444;4789;5779;8010;8588;8887;
288;<8. 8. 4>;2;5;1087;2632;4334;6950;7262;
289;<2. 10. 5>;0;7;2338;2768;3712;4718;8374;8567;8807;
290;<7. 1. 6>;0;6;185;2864;3934;3999;6229;9111;
291;<1. 9. 2>;0;5;1106;2553;4518;5586;7484;
292;<6. 1. 4>;0;7;948;3741;4850;4873;5124;5703;6291;
293;<4. 3. 5>;0;7;506;722;2482;3124;6899;8267;9593;
294;<9. 1. 5>;0;9;771;1722;2018;3041;4456;7276;7544;9132;9237;
295;<2. 9. 7>;2;10;456;4233;4284;4679;5142;5853;6311;7463;8344;8388;
296;<10. 2. 10>;2;7;798;2793;3260;6568;6724;8961;9028;
297;<9. 1. 9>;2;7;733;909;1831;2484;6692;8816;9275;
298;<8. 2. 8>;0;2;3904;5197;
299;<8. 8. 8>;4;8;1503;2986;3687;3964;4915;5447;9030;9938;
300;<3. 8. 5>;0;8;1180;3751;4292;6134;6538;7092;8103;9976;
301;<2. 5. 7>;0;10;651;1235;1258;2391;2398;5239;6144;8023;8248;9170;
302;<10. 7. 7>;2;3;452;3427;7568;
303;<7. 9. 4>;1;6;1152;1505;3713;4912;5831;8844;
304;<5. 3. 5>;0;7;1453;2433;4148;4833;7916;8483;8938;
305;<4. 5. 9>;0;6;892;5073;6990;7351;9169;9680;
306;<7. 1. 6>;0;6;558;4687;5632;6175;7912;8934;
307;<1. 1. 2>;0;10;1296;1814;2978;4740;5160;5499;5894;6946;7717;9084;
308;<9. 1. 6>;1;6;202;3857;3979;5341;5803;9753;
309;<3. 3. 8>;0;8;4142;4454;5086;7844;8548;8640;9073;9245;
310;<2. 9. 5>;0;3;4357;8153;8518;
311;<8. 8. 8>;5;7;687;3526;3556;7036;8105;8106;9630;
312;<2. 4. 6>;0;7;2063;2436;3451;6515;6623;7651;8913;
313;<4. 4. 10>;1;10;440;607;1295;2852;3797;5968;7504;9257;9787;9809;
314;<9. 8. 5>;3;7;2195;3260;5498;6849;7237;7663;9027;
315;<3. 7. 6>;0;4;6151;7932;8424;9831;
316;<3. 8. 5>;0;6;337;1148;1163;4905;7846;8892;
317;<10. 3. 8>;2;9;29;451;1002;4694;5713;7962;8918;9116;9814;
318;<6. 6. 10>;6;12;1444;2297;3148;3818;4009;4267;5670;6187;7936;9288;9596;9628;
319;<1. 4. 10>;0;6;324;823;7833;8134;8379;8620;
320;<7. 1. 5>;0;3;857;6547;8181;
321;<6. 5. 9>;1;4;112;3555;5179;7619;
322;<6. 7. 6>;1;2;1803;9898;
323;<1. 6. 7>;0;10;241;307;2827;4858;6624;7655;7731;8845;9007;9170;
324;<5. 6. 7>;1;8;130;1411;5746;7433;8612;9246;9836;9959;
325;<3. 4. 8>;0;10;498;1744;1794;2348;4778;5609;7834;8273;8984;9604;
326;<2. 1. 7>;0;7;1231;1706;1838;3733;5894;6621;8584;
327;<7. 5. 5>;1;4;2773;5181;5330;6428;
328;<5. 9. 7>;2;7;401;1346;2160;3557;6504;6900;7575;
329;<10. 3. 5>;0;5;304;2105;3475;3911;5988;
330;<4. 9. 8>;1;9;517;1633;4326;4700;5509;6355;7737;8659;8884;
331;<5. 10. 5>;1;7;4070;4930;7159;7405;7692;8659;8962;
332;<2. 2. 4>;0;8;248;565;1784;2386;3527;3551;6208;9074;
333;<5. 1. 4>;0;8;1408;2464;2977;4891;5649;6067;6187;7914;
334;<9. 2. 9>;1;6;3622;3819;5333;6349;7335;8305;
335;<6. 8. 10>;2;9;169;2640;3372;3517;3556;3800;3983;4602;9469;
336;<9. 2. 2>;0;5;1112;5714;5748;7229;8351;
337;<2. 2. 7>;0;8;240;591;782;1781;3178;5061;6598;6910;
338;<8. 5. 7>;1;10;891;1628;2411;2744;2864;3312;6176;6337;7754;9162;
339;<9. 7. 8>;4;5;423;873;1441;5265;9691;
340;<5. 5. 2>;0;13;454;984;1132;1669;2651;2698;3016;3198;5851;5997;7114;9124;9478;
341;<10. 2. 9>;3;8;4053;5693;5918;7040;7384;7886;8177;9502;
342;<1. 3. 10>;0;4;4035;7172;8345;9842;
343;<4. 3. 10>;2;11;93;108;768;1207;4212;4688;4797;4802;5356;6815;7739;
344;<6. 5. 5>;0;6;1569;1948;2049;5724;6260;9569;
345;<8. 5. 9>;3;7;293;4128;5338;7514;7923;9639;9826;
346;<4. 9. 9>;4;8;1223;2057;2152;2873;3265;5454;7384;7571;
347;<5. 8. 8>;3;8;340;611;1398;1437;3950;5292;8060;8598;
348;<2. 3. 6>;0;5;767;1811;2043;6268;9603;
349;<8. 4. 5>;0;9;295;555;1387;2730;3632;5482;5491;6547;9269;
350;<8. 2. 10>;1;4;283;2496;3606;6802;
351;<5. 1. 5>;0;13;83;383;503;1101;2855;3684;3983;4075;5217;5382;5568;6376;6464;
352;<7. 8. 4>;1;8;232;2453;4481;4932;5565;6550;6748;9521;
353;<2. 3. 2>;0;10;1294;2621;3163;3876;3925;5150;5410;5953;7687;8431;
354;<5. 5. 8>;0;14;660;670;871;3226;5028;5192;5220;5339;5539;6113;6521;6902;7624;9160;
355;<6. 9. 3>;0;4;5573;8022;9158;9783;
356;<2. 2. 5>;0;7;4720;5961;7057;8682;8711;8887;9069;
357;<7. 1. 9>;0;4;1352;1770;2017;7877;
358;<10. 8. 4>;2;5;180;671;3104;3182;5635;
359;<6. 7. 5>;2;7;2158;3767;4688;4960;5787;6384;9423;
360;<9. 2. 7>;0;9;1735;2062;2214;3425;3812;3844;5971;6902;7058;
361;<2. 8. 3>;0;8;1197;1331;1690;2523;2676;3374;5740;5768;
362;<5. 9. 6>;0;6;154;5841;6007;6021;6533;7736;
363;<1. 9. 7>;2;6;1079;3834;5772;6582;7289;8826;
364;<5. 1. 9>;0;6;773;1103;3084;5748;5971;6517;
365;<10. 3. 8>;1;6;1842;4784;5124;7409;8397;8893;
366;<10. 2. 3>;0;8;1001;1068;1641;2373;6236;6827;6832;7928;
367;<8. 9. 6>;1;1;3034;
368;<3. 1. 9>;0;3;6109;8707;9757;
369;<8. 4. 6>;0;4;2490;3340;4348;9632;
370;<7. 9. 9>;7;9;622;1097;1593;3068;3316;3429;5075;6659;8008;
371;<8. 4. 6>;0;4;1129;3406;4130;6354;
372;<2. 4. 8>;0;8;158;385;1335;2520;4681;5146;6347;9792;
373;<3. 9. 10>;6;12;1510;2330;2454;2463;3021;3875;5261;5463;5507;5537;9451;9753;
374;<8. 7. 2>;0;5;2050;2906;5609;5610;7162;
