49;<4. 3. 5>;0;10;67;845;1448;2507;2521;4174;5528;6377;6386;6808;
50;<8. 4. 2>;6;13;1287;1471;2018;2344;3187;4976;5960;6038;6976;7020;7605;7642;9534;
51;<7. 4. 7>;6;8;345;1026;3114;4219;4940;4995;5459;5787;
52;<6. 3. 4>;0;4;3053;6958;7070;8284;
53;<6. 4. 3>;1;4;411;4520;6205;6675;
54;<6. 1. 10>;2;9;3312;4774;4982;6154;6596;7627;8947;8975;9419;
55;<4. 1. 7>;1;6;1670;2679;4713;6730;8460;8829;
56;<7. 2. 4>;0;10;1047;1944;3720;6067;6091;7393;7921;9003;9494;9917;
57;<6. 3. 4>;0;6;273;544;989;1062;5136;6034;
58;<8. 3. 1>;1;7;376;4465;4918;6611;8842;8946;8991;
59;<8. 2. 1>;0;4;4216;6023;6120;6312;
60;<7. 1. 2>;0;6;2153;3974;4435;5030;5982;8649;
61;<8. 4. 5>;4;6;1876;3045;4762;8354;9757;9911;
62;<4. 3. 4>;0;5;1725;2803;6912;8602;8674;
63;<7. 2. 4>;0;4;1257;3863;3876;4129;
64;<7. 2. 2>;0;8;2251;2644;3162;3959;5138;5548;7399;9112;
65;<5. 1. 1>;0;10;330;599;2939;4440;5352;6040;7523;7827;8957;9727;
66;<5. 3. 2>;1;10;2208;2671;3071;3642;4980;5134;6361;7500;9438;9728;
67;<6. 2. 2>;0;4;821;2118;6462;8343;
68;<6. 1. 5>;0;7;1091;1474;4590;5929;6648;8954;9082;
69;<4. 2. 7>;1;5;298;3788;7628;8523;9709;
70;<4. 1. 2>;0;11;647;847;902;1249;1863;2034;2839;5812;5950;8513;8845;
71;<4. 1. 1>;0;6;2440;3164;3750;4464;4476;7319;
72;<6. 1. 3>;0;5;3745;4721;5145;7228;8780;
73;<5. 1. 1>;0;5;1611;2713;3804;4794;6195;
74;<6. 1. 1>;0;6;2561;3032;4239;4560;5106;9953;
75;<3. 3. 2>;0;4;4123;5870;5986;7747;
76;<5. 5. 4>;1;9;569;2722;3172;3707;3967;4932;5009;6321;7863;
77;<7. 6. 2>;1;6;210;823;2098;3353;7752;9531;
78;<5. 2. 3>;0;7;395;2031;3003;4091;7826;9090;9764;
79;<4. 3. 4>;0;3;4119;4350;6495;
80;<5. 2. 4>;0;5;1605;1724;4511;5538;9074;
81;<6. 3. 6>;0;1;6898;
82;<6. 5. 2>;0;6;130;363;555;2672;5310;9507;
83;<4. 3. 2>;0;6;2477;3116;5196;6825;8504;9838;
84;<6. 1. 3>;0;10;1279;1504;2358;2391;3719;3848;4639;6075;7011;7869;
85;<7. 3. 5>;1;7;762;1356;4561;4703;7235;8976;9917;
86;<5. 2. 8>;6;12;204;261;428;1598;1948;2267;4658;6376;6638;9118;9367;9857;
87;<3. 1. 1>;0;8;35;82;2688;4542;4943;5969;7159;9166;
88;<6. 5. 1>;0;6;90;199;452;958;4170;4232;
89;<8. 4. 7>;10;11;363;645;863;1277;1308;4308;4997;5358;6608;7336;8096;
90;<4. 1. 7>;1;8;981;3431;3849;4569;6313;6671;7402;8334;
91;<5. 1. 5>;1;9;154;3806;3852;4208;5954;7343;8436;9088;9800;
92;<6. 3. 4>;1;7;2476;4190;4645;4826;7721;8686;9900;
93;<5. 1. 7>;0;5;1237;1378;1467;6049;9773;
94;<6. 1. 2>;0;9;504;1480;1495;2316;2695;3907;3994;4523;4795;
95;<6. 1. 7>;1;8;623;677;1807;1975;2074;2267;3156;5512;
96;<5. 1. 1>;0;4;263;4003;4720;9855;
97;<4. 4. 3>;0;3;2686;6647;8725;
98;<7. 4. 1>;0;2;6388;7642;
99;<4. 3. 4>;0;7;3703;4582;5641;7173;8857;8938;9201;
100;<5. 4. 3>;2;12;1541;3296;4137;4701;4703;7002;7108;7150;8469;9119;9319;9363;
101;<8. 1. 8>;6;8;971;3568;4210;5008;5068;7057;7487;7852;
102;<7. 3. 4>;1;7;696;2997;3657;4175;5651;7305;8995;
103;<5. 1. 1>;0;7;1302;2345;4258;4617;5972;6359;8459;
104;<3. 1. 1>;0;8;1632;3335;4049;4161;5276;8841;9405;9680;
105;<7. 1. 8>;2;3;6844;7312;9446;
106;<2. 2. 3>;0;6;754;936;1253;7447;7669;8368;
107;<5. 1. 5>;0;10;26;2476;4344;4345;5613;5840;7485;7493;8808;9110;
108;<4. 3. 3>;0;7;838;1135;2986;3489;5417;6321;9663;
109;<6. 2. 4>;0;5;1877;4974;5424;5613;6659;
110;<5. 4. 1>;0;6;2245;2251;4203;6880;6979;8218;
111;<6. 3. 5>;1;5;819;1001;4078;7101;8480;
112;<7. 2. 5>;2;4;893;1285;7895;9352;
113;<8. 2. 1>;2;5;966;6027;6192;6330;6583;
114;<5. 2. 7>;0;4;1089;4086;8414;9652;
115;<6. 1. 5>;0;10;2363;3546;4074;4674;6245;6586;6628;6820;7201;8535;
116;<5. 3. 2>;0;12;702;1737;1882;2046;2074;2196;2284;3916;5100;6942;9513;9560;
117;<7. 1. 4>;0;6;1625;3545;7350;7572;7709;9246;
118;<1. 2. 3>;0;5;836;2247;2572;3949;9805;
119;<6. 6. 1>;2;13;5;613;658;2135;2790;4122;5462;5505;5987;6304;7424;7577;8813;
120;<6. 1. 8>;1;2;4758;7793;
121;<6. 3. 5>;1;4;7585;8426;9107;9802;
122;<5. 3. 3>;0;2;1180;8638;
123;<8. 2. 10>;7;7;959;3277;4688;4824;5069;8926;9448;
124;<6. 2. 5>;1;5;1488;3575;8202;9014;9780;
125;<6. 2. 6>;0;6;1229;1556;3271;5897;6009;7967;
126;<4. 1. 1>;0;9;639;2746;3385;3459;4731;6492;6938;8456;8501;
127;<5. 1. 1>;0;6;284;471;679;2589;3548;8508;
128;<5. 1. 3>;0;5;1395;2999;3580;6303;6710;
129;<6. 2. 6>;1;3;80;2481;9011;
130;<5. 2. 8>;0;4;892;3611;3699;8600;
131;<7. 1. 3>;0;1;5316;
132;<3. 1. 5>;0;7;1421;1835;5293;7993;8228;8461;8759;
133;<6. 4. 5>;2;10;517;687;3581;5460;5994;6915;7913;8692;9605;9792;
134;<4. 3. 4>;0;8;1554;3490;4601;5230;6856;7056;7467;9888;
135;<5. 1. 4>;0;12;1126;1959;2128;3410;3835;4659;4739;4808;5670;7886;8081;9242;
136;<6. 1. 3>;0;8;368;1754;2027;3699;5560;5979;8835;9271;
137;<6. 3. 5>;2;5;813;4271;5631;6733;6840;
138;<5. 5. 5>;1;5;391;2821;3061;4274;6988;
139;<7. 2. 1>;1;8;111;1214;1698;2013;2798;3876;7128;8850;
140;<5. 1. 9>;1;6;820;2237;3452;6174;7415;8871;
141;<6. 3. 2>;0;4;117;3895;5530;9468;
142;<2. 2. 1>;0;5;2021;2908;3981;8816;9571;
143;<8. 4. 4>;6;11;421;2050;2496;2677;2715;3646;5920;6668;7573;8322;9604;
144;<8. 5. 2>;2;10;405;1255;1377;1561;3130;3222;5274;6694;6698;8053;
145;<6. 1. 1>;0;7;541;1069;2318;2881;6468;8119;9493;
146;<5. 3. 2>;0;1;7524;
147;<4. 3. 4>;0;6;327;2384;4142;6036;7768;7920;
148;<5. 4. 2>;0;4;1348;4413;4592;8715;
149;<5. 2. 7>;1;7;3466;3685;5580;6079;6185;7810;9353;
150;<7. 4. 6>;6;11;11;701;3783;5222;5969;6274;8062;8232;8259;9121;9614;
151;<5. 2. 1>;0;5;850;3911;5217;5923;8101;
152;<5. 2. 1>;0;5;2774;2932;4274;6109;8601;
153;<7. 2. 1>;0;5;3041;3355;5033;5443;6448;
154;<4. 3. 4>;0;2;2256;8897;
155;<7. 1. 3>;0;7;383;575;3164;3487;5407;6580;9292;
156;<4. 2. 7>;0;6;685;1432;2350;2540;6419;9458;
157;<5. 3. 3>;0;9;1985;2331;3060;3608;4875;5286;5683;6410;8424;
158;<7. 4. 8>;7;7;990;1445;2995;4494;5367;6693;7697;
159;<8. 1. 1>;0;4;2666;3098;4586;8302;
160;<3. 3. 1>;0;5;1683;3176;6471;7575;8020;
161;<5. 3. 3>;0;5;690;2879;5299;7255;8082;
162;<7. 1. 4>;0;6;657;4625;6787;8419;8641;9784;
163;<6. 1. 5>;0;5;1016;3874;4241;6987;7292;
164;<5. 3. 8>;4;6;731;4690;4791;5583;8117;9735;
165;<4. 2. 9>;1;5;2076;4338;4358;4514;9481;
166;<4. 3. 2>;0;12;994;1089;1112;1440;3120;5084;5278;5873;7837;7838;9430;9847;
167;<5. 1. 9>;4;8;1190;1885;2185;2728;4080;4273;6402;7258;
168;<5. 3. 5>;1;8;6013;6223;6784;7211;7340;7630;8596;9705;
169;<3. 3. 9>;2;6;819;2816;7990;8499;9635;9716;
170;<4. 1. 5>;0;8;1695;2181;2781;3108;3784;4754;7461;7612;
171;<7. 4. 6>;4;9;1871;1910;5826;6221;6574;7239;7778;9042;9818;
172;<5. 4. 1>;0;9;1166;3129;3694;4500;5400;7229;7693;7951;8690;
173;<7. 3. 2>;0;6;738;3520;3601;4064;6252;6618;
174;<4. 2. 9>;1;9;180;1542;1951;3089;7212;7245;7260;8324;9464;
175;<6. 2. 3>;0;4;2287;4296;5352;8009;
176;<6. 5. 1>;1;5;1286;2561;6408;6972;8129;
177;<5. 1. 3>;0;1;2126;
178;<4. 1. 4>;0;7;463;4211;4283;5605;5838;6085;9694;
179;<4. 1. 7>;0;7;1569;5725;6715;6973;8187;8316;9629;
180;<6. 1. 3>;0;4;5003;5753;6811;8327;
181;<4. 1. 1>;0;10;2611;2953;3028;3537;5440;6747;7673;9600;9769;9793;
182;<5. 2. 5>;0;3;808;2017;5329;
183;<7. 3. 5>;2;5;200;268;3412;4435;4682;
184;<6. 5. 1>;1;9;1794;1939;2753;3355;4897;5681;6613;7557;8692;
185;<6. 1. 1>;0;4;3167;3390;6897;9631;
186;<6. 3. 6>;3;7;4919;4939;5311;5832;7115;7608;9734;
187;<4. 6. 6>;3;6;3787;4903;5380;5817;7749;9851;
188;<5. 3. 1>;0;7;1766;3178;3321;4032;5830;6155;8733;
189;<5. 1. 7>;1;7;616;942;1512;2917;4141;4966;8491;
190;<5. 1. 1>;0;5;2096;3901;4724;6170;7035;
191;<7. 1. 9>;6;7;937;3934;4222;7531;7901;8216;8663;
192;<6. 1. 3>;0;8;584;637;1543;2566;2937;5562;5993;8091;
193;<7. 3. 1>;0;5;547;1515;2355;5806;9334;
194;<5. 1. 8>;2;6;135;207;2614;2754;5992;6919;
195;<7. 4. 3>;3;13;111;567;1711;2157;2800;4012;4299;5840;5872;8651;8724;9937;9974;
196;<4. 1. 2>;0;7;71;817;1030;4094;4248;4629;7572;
197;<7. 1. 1>;0;4;452;1565;2718;3773;
198;<6. 2. 2>;0;10;1632;2246;2270;2587;3250;3906;4249;4624;6048;8107;
199;<5. 5. 2>;0;7;1080;2413;4299;6269;8962;9083;9538;
200;<4. 3. 3>;0;7;1949;3113;3197;8212;9139;9301;9756;
201;<5. 2. 8>;2;6;2842;3111;4188;5374;8942;9488;
202;<7. 2. 2>;2;17;576;658;872;1812;2363;3848;4336;4354;4505;5587;5949;6260;7237;8327;9426;9886;9911;
203;<5. 1. 8>;1;3;2190;6321;6672;
204;<7. 1. 1>;0;11;187;190;1359;2090;2504;4358;4609;5288;6262;7084;9207;
205;<4. 2. 5>;0;15;122;2699;2786;3392;3399;3838;4088;4096;5529;6845;7790;7993;8294;8517;8674;
206;<7. 1. 4>;0;5;1415;3617;4901;6976;8193;
207;<4. 2. 4>;0;5;4027;7847;8039;8095;9844;
208;<7. 1. 1>;0;6;146;2035;2937;6437;7654;9435;
209;<4. 1. 4>;0;5;667;1583;2231;3561;8207;
210;<7. 1. 1>;1;10;152;863;1044;1234;1950;3830;4231;5166;8861;9344;
211;<6. 1. 3>;0;9;464;892;1251;1254;1725;2559;3278;6292;6303;
212;<5. 3. 2>;0;7;2474;2588;3331;4091;4335;4712;8159;
213;<7. 4. 3>;2;6;53;2239;2890;6780;6890;9101;
214;<5. 3. 2>;0;5;2694;2821;5485;5494;8428;
215;<7. 3. 6>;5;8;3320;5250;5520;6766;6835;7798;8112;8151;
216;<7. 2. 2>;0;8;4932;5694;6132;6337;8140;8893;9038;9405;
217;<5. 6. 1>;0;5;349;3226;6246;7250;8287;
218;<7. 2. 3>;1;8;713;1137;2767;3054;3623;5902;6007;6748;
219;<6. 1. 2>;0;8;445;4301;5170;5222;5252;5592;7285;9935;
220;<6. 2. 1>;0;4;2867;6853;7581;9550;
221;<3. 3. 4>;0;8;2638;2887;3549;4334;4798;6433;7269;8366;
222;<7. 3. 3>;1;5;799;1346;6846;8083;9675;
223;<3. 1. 2>;0;6;1721;1893;4317;6722;8079;9847;
224;<6. 1. 2>;0;9;16;703;4312;4459;4929;5387;5681;7708;8230;
225;<7. 1. 1>;0;3;350;2224;6480;
226;<4. 3. 2>;0;8;1385;2109;5149;5158;5897;6342;8245;9653;
227;<5. 4. 2>;0;6;406;1449;2950;5414;5487;6969;
228;<6. 2. 3>;0;12;543;795;1186;2244;3531;7126;8317;8392;9030;9395;9812;9872;
229;<5. 2. 2>;0;7;351;583;1937;4047;5296;8613;8756;
230;<6. 2. 1>;0;4;4758;5698;6887;9294;
231;<4. 3. 4>;0;13;191;713;1516;2174;2402;3045;5114;5373;5669;7554;8214;9536;9552;
232;<4. 1. 4>;0;10;1111;1349;4260;5284;5341;5825;6881;7569;8782;8867;
233;<5. 3. 8>;3;7;3430;5073;6072;6200;7790;8248;9102;
234;<4. 1. 4>;0;8;54;562;2481;4909;6624;6975;7562;8109;
235;<5. 4. 5>;1;3;946;6090;9659;
236;<6. 2. 2>;0;3;3642;5447;8953;
237;<6. 3. 6>;4;9;212;313;1622;1632;2809;6240;7034;8253;8482;
238;<9. 1. 3>;1;8;2909;3096;3358;3779;4228;4793;6226;8210;
239;<3. 1. 3>;0;6;4640;4769;5071;5543;6108;9031;
240;<5. 1. 5>;0;8;298;878;1334;1664;2700;4509;6152;9366;
241;<5. 1. 2>;0;3;6932;7412;8644;
242;<6. 2. 1>;0;6;2566;3546;4715;6053;7657;8844;
243;<3. 1. 3>;0;11;1045;1654;1988;4217;5236;7155;7382;8243;9686;9688;9874;
244;<8. 2. 3>;1;2;1219;3252;
245;<5. 1. 5>;0;9;64;1249;1971;4473;4487;5522;6297;7608;8724;
246;<6. 1. 1>;0;5;1926;5457;7167;7409;9308;
247;<6. 2. 3>;0;7;235;1702;2203;3090;4751;5481;7083;
248;<6. 2. 4>;0;7;1521;2067;2311;3191;3279;7541;9368;
249;<4. 2. 6>;1;5;4799;6376;7514;8135;9078;
250;<4. 2. 10>;4;6;87;2256;2354;6823;6946;8896;
251;<6. 3. 3>;3;9;1965;2624;3395;5270;6751;7111;7191;7568;9300;
252;<4. 1. 1>;0;11;377;1189;2871;4167;6613;7923;8404;8468;8859;8993;9840;
253;<4. 1. 2>;0;6;289;770;5742;6222;6574;7847;
254;<8. 5. 1>;1;6;2549;2883;3692;7769;7799;9246;
255;<5. 3. 3>;0;7;415;673;1476;2310;4102;7372;9904;
256;<5. 5. 4>;1;4;440;1551;1681;3777;
257;<6. 2. 1>;0;8;1796;1885;1903;2210;6453;7823;8622;8956;
258;<7. 1. 10>;6;8;1463;2719;3719;4222;5194;5851;7990;9227;
259;<5. 3. 4>;1;9;1094;2034;2625;3716;6737;8252;8751;8895;8939;
260;<5. 3. 1>;0;7;757;955;1335;4261;5929;7371;8950;
261;<5. 2. 10>;4;9;802;906;3544;6249;6632;8090;8762;9257;9642;
262;<6. 3. 1>;0;13;913;1585;2213;3633;3964;4366;4964;5022;5232;6234;6698;6758;8692;
263;<7. 1. 4>;0;6;699;841;2095;3810;5140;7789;
264;<4. 1. 6>;0;7;2192;2810;4330;4347;6527;7918;8138;
265;<6. 2. 3>;0;7;1022;2453;3296;3439;5030;7306;7386;
266;<5. 2. 8>;1;5;901;1472;3870;6677;7081;
267;<7. 2. 2>;0;5;1721;3384;5501;7131;8568;
268;<5. 2. 3>;0;8;648;1977;2600;2874;6960;8022;8162;8243;
269;<5. 2. 3>;0;10;701;904;2006;2232;2446;2784;7367;7397;8631;9286;
270;<4. 2. 2>;0;13;970;2687;2872;3143;3144;3995;5610;8556;8715;8820;8858;9042;9955;
271;<6. 1. 1>;0;4;3857;7327;7383;7679;
272;<2. 1. 4>;0;3;2874;3051;5057;
273;<7. 3. 5>;0;5;2584;3532;5180;8338;9180;
274;<5. 3. 7>;6;12;1418;2230;2380;2715;4091;4321;4730;6103;6184;7203;7336;9655;
275;<5. 3. 6>;2;7;3524;4284;5290;6346;7113;7485;7963;
276;<5. 1. 5>;0;2;3193;7084;
277;<6. 5. 2>;1;2;6508;9176;
278;<7. 2. 2>;0;11;4;1105;2900;3578;3615;3628;4538;4850;6961;8180;9653;
279;<4. 3. 4>;0;9;1847;1934;2427;4412;5264;7434;8218;9551;9631;
280;<5. 2. 10>;4;8;604;616;2746;3306;5513;7607;9258;9762;
281;<3. 3. 4>;0;3;181;7247;8896;
282;<3. 3. 1>;0;3;4864;6479;7798;
283;<6. 1. 3>;0;9;407;979;1286;2615;3467;3972;5526;7380;8289;
284;<6. 2. 1>;0;6;1638;2876;5282;6635;7113;9080;
285;<3. 2. 7>;0;3;2562;4174;4893;
286;<5. 6. 1>;2;6;26;3139;3490;3563;8719;9832;
287;<6. 3. 3>;0;5;126;628;1273;2045;3970;
288;<5. 2. 5>;0;5;180;746;1540;3751;8873;
289;<6. 5. 3>;0;8;583;2748;3601;4134;4827;5877;6574;9601;
290;<5. 1. 3>;0;5;2495;4189;5572;7864;9397;
291;<4. 1. 5>;0;4;1297;4332;7265;8168;
292;<6. 3. 1>;0;9;2;856;2428;3130;3569;4755;5544;8955;9620;
293;<2. 2. 7>;0;5;3884;6006;8073;8922;9016;
294;<8. 2. 6>;10;11;320;864;1821;2143;5552;5688;6374;8645;8911;9152;9721;
295;<6. 5. 3>;1;6;1834;1991;3914;4457;4929;9108;
296;<6. 3. 2>;0;6;2018;2534;3675;4935;6147;8839;
297;<6. 1. 1>;0;6;1023;1454;1718;3369;4862;9347;
298;<7. 3. 7>;5;7;5;552;650;3879;5368;8301;9952;
299;<6. 2. 6>;3;5;266;1336;3245;4826;8593;
300;<5. 3. 6>;1;3;2722;5088;7171;
301;<7. 4. 6>;10;11;270;1598;3014;4402;4760;4829;5891;6382;6614;7117;8145;
302;<7. 2. 1>;0;4;2824;5730;6135;7305;
303;<7. 2. 1>;0;11;523;3557;3589;4179;4215;5029;5166;5581;6316;8400;8776;
304;<7. 1. 1>;1;7;3322;4468;4930;6885;8238;9684;9702;
305;<8. 4. 8>;4;6;766;1454;1469;2279;7304;7979;
306;<2. 1. 3>;0;2;3601;8264;
307;<6. 1. 2>;0;7;407;6130;6749;7495;8034;8562;9871;
308;<7. 3. 5>;2;7;3351;3621;4728;5043;5776;7250;7503;
309;<4. 2. 5>;0;6;408;2120;2963;4582;8383;9219;
310;<6. 1. 5>;0;5;3510;3632;5805;6134;8937;
311;<4. 1. 7>;0;8;1367;1575;3223;4527;4594;5239;6175;6641;
312;<5. 4. 8>;8;11;12;107;441;1383;2553;3306;4598;5401;5669;6940;7396;
313;<5. 1. 5>;0;6;2531;3351;4284;4659;7334;7633;
314;<2. 2. 5>;0;8;87;1499;2969;3805;4789;5746;7077;9660;
315;<6. 3. 4>;0;2;4076;6369;
316;<7. 4. 6>;6;10;1610;2705;3236;3389;3613;5143;5329;8556;9461;9753;
317;<6. 4. 1>;1;8;1352;4795;5329;6913;8108;8349;9075;9205;
318;<6. 2. 1>;0;8;547;2265;4609;5307;7425;8734;9046;9302;
319;<6. 4. 1>;1;5;1933;2014;2162;5762;9196;
320;<6. 3. 6>;3;5;2367;2981;3271;3864;7792;
321;<6. 4. 4>;2;5;1239;1702;3416;4262;4875;
322;<3. 3. 1>;0;7;3067;4107;4714;6191;6950;7061;7776;
323;<3. 3. 7>;2;13;189;638;674;1106;1736;1845;2035;2554;3327;5004;5342;7699;8435;
324;<6. 4. 1>;0;8;319;345;391;2903;3295;3550;7793;8091;
325;<7. 3. 4>;0;1;9738;
326;<7. 2. 9>;6;11;327;1229;1941;3392;4225;4239;4903;6872;7390;8784;8846;
327;<6. 1. 7>;3;8;2729;2883;3216;5512;5605;6800;7106;8659;
328;<7. 1. 1>;0;11;466;1171;5734;5851;6615;7021;7034;8025;9065;9292;9368;
329;<6. 2. 1>;0;7;199;2431;2881;3419;3615;7880;8321;
330;<5. 1. 9>;1;6;574;1482;2731;3312;3914;9803;
331;<7. 2. 6>;3;9;2554;2648;3393;5327;6167;7649;7690;9120;9469;
332;<7. 1. 4>;0;7;1177;1963;2950;3468;7147;8217;9929;
333;<4. 1. 2>;0;7;32;1168;2200;4479;5197;5383;8294;
334;<4. 2. 1>;0;5;1561;4920;6148;6729;7529;
335;<6. 4. 8>;7;8;1003;4176;4272;5122;5424;8481;8910;9715;
336;<7. 2. 2>;0;9;697;4083;4121;4481;6946;7791;7933;8282;9832;
337;<5. 2. 4>;0;3;2956;5113;6222;
338;<7. 1. 5>;1;8;1130;1774;2713;3292;5221;6265;8001;8251;
339;<4. 1. 8>;0;3;8120;9813;9871;
340;<5. 3. 5>;1;7;269;460;1655;2147;5519;7707;9288;
341;<4. 2. 4>;0;9;1513;2177;2467;4186;4900;5570;7178;8211;8395;
342;<7. 5. 1>;2;6;235;2216;3223;4482;7792;9080;
343;<4. 1. 1>;0;10;149;405;1504;1698;3778;5119;6355;6761;6850;9816;
344;<4. 3. 2>;0;5;1223;2631;4792;6667;9291;
345;<5. 1. 5>;0;9;2419;4481;4516;4832;5334;5554;7118;8299;9205;
346;<7. 7. 1>;4;14;897;2586;3208;3575;3640;4010;5162;6066;7021;7391;8778;9088;9368;9597;
347;<4. 1. 4>;0;3;1974;2970;8300;
348;<5. 2. 7>;3;7;3462;6594;6721;7137;7879;8076;8144;
349;<6. 6. 1>;1;4;654;3867;8204;9006;
350;<7. 2. 1>;0;4;2543;2875;3262;6711;
351;<6. 1. 7>;1;5;3337;3552;6080;7135;8222;
352;<8. 1. 2>;1;9;1272;1507;2333;2489;2822;3273;5062;7199;8579;
353;<6. 2. 7>;3;9;3231;4257;4807;5203;5545;5962;6019;6423;8952;
354;<6. 4. 1>;0;10;88;178;667;1042;3004;4362;8569;8627;9628;9722;
355;<5. 2. 1>;0;5;3923;5487;7786;8177;9567;
356;<8. 4. 1>;1;6;991;1602;4697;5075;8550;9175;
357;<4. 3. 10>;4;6;741;1218;3251;4127;5066;5528;
358;<7. 1. 7>;2;5;550;6951;7643;7812;9970;
359;<5. 3. 5>;0;5;780;1287;4088;4334;6406;
360;<7. 4. 1>;1;5;2759;6864;7377;8549;8654;
361;<6. 2. 4>;0;6;1267;1582;1792;2541;5094;6164;
362;<8. 3. 5>;5;10;930;1351;1567;2497;2628;3365;3371;6546;7366;9797;
363;<6. 1. 4>;0;4;3775;4003;5232;6396;
364;<7. 1. 2>;0;3;3825;5844;7982;
365;<2. 1. 6>;0;4;2032;5122;8061;9188;
366;<6. 2. 4>;0;3;3741;7862;9315;
367;<6. 2. 5>;1;5;0;1522;3862;7585;8434;
368;<6. 1. 2>;0;5;2568;3118;4046;5010;6835;
369;<5. 2. 1>;0;7;1265;1273;4490;4507;8055;9477;9746;
370;<8. 2. 4>;3;7;830;1724;2709;4318;5293;6124;8716;
371;<5. 1. 5>;0;7;1444;2073;2847;5826;6269;7832;8197;
372;<4. 1. 4>;0;3;1084;6325;7112;
373;<6. 3. 1>;0;8;676;748;1201;2320;3177;4382;7894;9834;
374;<6. 3. 2>;0;7;759;2290;3495;5010;7322;8123;9401;
375;<5. 2. 1>;0;5;198;3723;4508;7567;9136;
376;<6. 2. 5>;2;8;92;299;816;2920;3398;6360;9569;9869;
377;<6. 3. 7>;4;8;1093;1116;3615;5237;5931;6807;8103;8978;
378;<5. 3. 6>;2;9;498;569;1305;2201;2862;4837;6531;9175;9750;
379;<6. 2. 1>;0;5;767;2372;3978;6630;9795;
